id,Email,Тип регистрации,Создан,Имя,Фамилия,Телефон,Город,Дата рождения,Возраст,От партнера,ID партнера,utm_source,utm_medium,utm_campaign,utm_term,utm_content
1255,periodically1977@live.com,Создан самостоятельно,2022-03-22 8:00,Theola,Byers,(577)880-4814x883,Brook Park,1998-08-13,25,TRUE,5,vk-ads,,campaign_2,,
1256,nsw1874@protonmail.com,Создан менеджером,2022-01-26 8:00,Brady,Stephenson,(383)338-6673,Homestead,1988-10-08,35,FALSE,,vk-ads,,campaign_2,,
1257,verify1838@duck.com,Создан менеджером,2023-05-09 12:00,Blythe,Ramsey,744.292.9851,Santa Fe,1998-03-06,26,TRUE,9,vk-ads,,campaign_1,,
1258,knights2011@yandex.com,Создан самостоятельно,2022-05-13 4:00,Brittni,Copeland,792-526-6827x0253,Pascagoula,1993-12-08,30,TRUE,5,vk-ads,,campaign_2,,
1259,oem1852@outlook.com,Создан менеджером,2022-09-03 23:00,Rey,Dyer,(234)380-9753,Soledad,1989-04-17,34,TRUE,6,facebook-ads,,campaign_2,,
1260,recommend1881@gmail.com,Создан менеджером,2023-06-21 14:00,Twanda,Shaw,+1-266-267-3436x349,Pocatello,1995-05-06,28,FALSE,,vk-ads,,campaign_3,,
1261,ease1854@live.com,Создан самостоятельно,2021-10-03 4:00,Merle,Humphrey,962.944.2273x4988,Omaha,2000-04-18,23,TRUE,4,vk-ads,,campaign_2,,
1262,attacks1916@gmail.com,Создан самостоятельно,2022-09-28 5:00,Raphael,Webster,538.252.5077,Steubenville,1975-08-20,48,FALSE,,facebook-ads,,campaign_3,,
1263,purchased1973@protonmail.com,Создан самостоятельно,2023-09-02 21:00,Son,Norman,+1-432-822-7772x184,Lorain,1981-05-25,42,FALSE,,vk-ads,,campaign_3,,
1264,live2022@duck.com,Создан менеджером,2020-01-23 1:00,Doug,Poole,696-309-7514,Grand Forks,1984-06-24,39,TRUE,3,yandex-direct,,campaign_1,,
1265,jonathan1884@example.org,Создан менеджером,2022-11-08 8:00,Pearle,Hanson,+1-812-379-8728,Douglasville,1989-02-15,35,TRUE,4,vk-ads,,campaign_3,,
1266,allowed1833@duck.com,Создан самостоятельно,2022-09-05 2:00,Gail,Gibbs,832.339.6297,Murfreesboro,2000-09-15,23,FALSE,,vk-ads,,campaign_3,,
1267,hair1907@gmail.com,Создан менеджером,2021-01-08 9:00,Aurelio,Serrano,610.815.8823x3593,Kennesaw,1980-09-23,43,FALSE,,facebook-ads,,campaign_1,,
1268,loved2066@duck.com,Создан самостоятельно,2020-10-28 4:00,Bert,Hampton,+1-989-865-3110x77634,Ocean Springs,1979-09-15,44,FALSE,,yandex-direct,,campaign_3,,
1269,podcast1879@yandex.com,Создан самостоятельно,2020-02-06 16:00,Hyacinth,Carpenter,+1-576-774-8625x8924,Haverhill,1990-08-06,33,FALSE,,facebook-ads,,campaign_2,,
1270,dose1845@example.com,Создан менеджером,2021-03-07 22:00,Demetrius,Cameron,(967)568-1643x39992,Fort Wayne,1984-03-18,40,TRUE,4,vk-ads,,campaign_1,,
1271,drop1959@example.org,Создан самостоятельно,2021-03-24 17:00,Jenice,Battle,+1-208-861-2923x1502,Monroeville,1975-03-02,49,TRUE,10,vk-ads,,campaign_1,,
1272,credit2058@yandex.com,Создан самостоятельно,2020-03-06 18:00,Pedro,Osborne,873.714.3455x286,Oakland,1983-03-27,41,TRUE,6,vk-ads,,campaign_3,,
1273,kyle2080@duck.com,Создан менеджером,2022-08-29 14:00,Randall,Le,569-428-6340,Mount Prospect,1981-07-30,42,TRUE,2,facebook-ads,,campaign_2,,
1274,consortium1922@yandex.com,Создан самостоятельно,2022-01-06 7:00,Jaleesa,Poole,581-994-3518,Woodland,1986-09-04,37,FALSE,,vk-ads,,campaign_3,,
1275,justice1943@yahoo.com,Создан менеджером,2021-10-14 17:00,Breana,Marshall,8772131772,Lowell,1996-04-24,27,FALSE,,facebook-ads,,campaign_1,,
1276,ram1813@live.com,Создан менеджером,2021-05-12 15:00,Scott,Dyer,(723)330-8722x55276,Bergenfield,1999-12-20,24,FALSE,,yandex-direct,,campaign_2,,
1277,recording1893@duck.com,Создан менеджером,2020-08-26 6:00,Clelia,Poole,4308427617,Grapevine,1979-11-12,44,TRUE,6,vk-ads,,campaign_1,,
1278,usb1833@example.com,Создан самостоятельно,2023-09-12 16:00,Milo,Oliver,+1-310-873-1405,Danville,1989-11-24,34,TRUE,5,facebook-ads,,campaign_1,,
1279,clips1818@gmail.com,Создан менеджером,2020-11-23 1:00,Coralie,Castillo,798-358-6375x84623,Rowlett,1986-01-22,38,TRUE,5,facebook-ads,,campaign_1,,
1280,eos1815@yandex.com,Создан самостоятельно,2020-06-12 10:00,Louie,Zimmerman,+1-722-222-8394x657,Palm Coast,1998-05-15,25,FALSE,,vk-ads,,campaign_1,,
1281,transcription1857@gmail.com,Создан самостоятельно,2020-05-12 2:00,Isidro,Vazquez,264-991-3819,Joliet,1977-04-22,46,FALSE,,yandex-direct,,campaign_3,,
1282,studios1974@yandex.com,Создан менеджером,2023-04-03 13:00,Lucina,Edwards,875.799.6191x213,Schertz,1986-10-13,37,FALSE,,yandex-direct,,campaign_3,,
1283,digest1978@live.com,Создан менеджером,2021-06-06 18:00,Rhett,Reynolds,627-225-0676,Jersey City,1980-09-18,43,FALSE,,facebook-ads,,campaign_1,,
1284,defeat1892@example.org,Создан самостоятельно,2021-11-28 6:00,Vertie,Hays,468.980.0720x888,La Vergne,1981-07-21,42,FALSE,,yandex-direct,,campaign_1,,
1285,jvc1960@outlook.com,Создан самостоятельно,2022-08-22 2:00,Marchelle,Mendez,471.360.4683x35255,Fredericksburg,1985-06-20,38,FALSE,,facebook-ads,,campaign_2,,
1286,yale1900@yahoo.com,Создан самостоятельно,2022-01-19 7:00,Mammie,Deleon,2247414769,Hattiesburg,1991-09-07,32,TRUE,4,facebook-ads,,campaign_1,,
1287,thrown1926@protonmail.com,Создан менеджером,2020-09-20 19:00,Jeremy,Stone,472.542.3882,Inver Grove Heights,1994-08-24,29,TRUE,2,facebook-ads,,campaign_3,,
1288,choir2020@yahoo.com,Создан самостоятельно,2022-02-13 14:00,Wilfredo,Dillon,272.912.0475,Taylor,1995-09-24,28,FALSE,,vk-ads,,campaign_1,,
1289,observation1832@protonmail.com,Создан самостоятельно,2022-01-03 20:00,Delisa,Ashley,500-207-8242x2983,Columbia,1997-01-16,27,TRUE,5,facebook-ads,,campaign_1,,
1290,trap2044@live.com,Создан самостоятельно,2023-09-08 12:00,Everett,Adams,(331)414-0304x06967,Kyle,1980-11-15,43,TRUE,7,vk-ads,,campaign_2,,
1291,trip1829@yandex.com,Создан самостоятельно,2022-10-31 16:00,Suanne,Guthrie,232-693-1998,Bartlesville,1984-05-24,39,FALSE,,vk-ads,,campaign_3,,
1292,mechanical2089@example.org,Создан самостоятельно,2023-04-26 9:00,Julio,Stout,814-842-2537x506,Burlingame,1979-04-08,45,FALSE,,facebook-ads,,campaign_3,,
1293,campbell1868@gmail.com,Создан самостоятельно,2020-12-17 21:00,Dwayne,Bauer,508-867-6535x823,Indian Trail,1983-07-01,40,FALSE,,facebook-ads,,campaign_2,,
1294,comfort1878@outlook.com,Создан менеджером,2023-10-11 16:00,Rozella,Barker,(315)997-3062,Rocklin,1981-02-02,43,TRUE,9,vk-ads,,campaign_1,,
1295,transferred1840@example.org,Создан самостоятельно,2021-06-11 2:00,Darryl,Michael,001-742-729-2306x7916,Oak Ridge,1989-01-25,35,FALSE,,facebook-ads,,campaign_1,,
1296,contribution1908@outlook.com,Создан самостоятельно,2021-02-19 12:00,Kimi,Ashley,001-562-454-5624x2682,Lumberton,1976-03-17,48,TRUE,6,yandex-direct,,campaign_2,,
1297,associations2088@duck.com,Создан менеджером,2021-09-03 8:00,Annalisa,Vaughn,(724)271-8821x644,Suffolk,1987-02-02,37,FALSE,,facebook-ads,,campaign_2,,
1298,brisbane1883@live.com,Создан менеджером,2021-08-12 22:00,Cristin,Roberson,250-869-2057x426,National City,1980-02-18,44,TRUE,3,yandex-direct,,campaign_1,,
1299,blink1848@protonmail.com,Создан самостоятельно,2020-11-08 17:00,Toccara,Mathews,+1-226-742-5801x076,Lakeville,1989-07-08,34,TRUE,10,facebook-ads,,campaign_3,,
1300,fear1894@example.com,Создан самостоятельно,2020-06-19 19:00,Lanita,Reynolds,773.446.2237x3495,Northglenn,1987-03-22,37,FALSE,,yandex-direct,,campaign_2,,
1301,holders1843@protonmail.com,Создан менеджером,2021-08-16 5:00,Ling,Schroeder,+1-497-343-1279x69566,Huntington Park,1986-03-24,38,FALSE,,vk-ads,,campaign_2,,
1302,ocean2085@live.com,Создан самостоятельно,2020-12-09 20:00,Cody,Snider,001-641-308-7367x401,Waukesha,1977-02-13,47,TRUE,3,facebook-ads,,campaign_3,,
1303,answer1999@example.org,Создан менеджером,2023-04-03 20:00,Thi,Norton,(850)943-9231,Pickerington,1985-12-25,38,FALSE,,yandex-direct,,campaign_1,,
1304,anticipated1844@live.com,Создан самостоятельно,2023-02-26 23:00,Hwa,Washington,+1-391-484-4448x515,Camden,2001-10-30,22,TRUE,2,yandex-direct,,campaign_2,,
1305,spring1859@protonmail.com,Создан менеджером,2022-10-07 1:00,Shirely,Marsh,828.631.2771x903,Sumter,1979-12-31,44,TRUE,4,facebook-ads,,campaign_1,,
1306,protect2038@yandex.com,Создан менеджером,2020-05-20 14:00,Vannessa,Baxter,245-808-4425,Venice,1989-02-12,35,TRUE,8,vk-ads,,campaign_1,,
1307,swing1921@live.com,Создан менеджером,2021-06-15 6:00,Damion,Ramirez,(955)318-4279x700,Alabaster,1988-09-05,35,TRUE,1,facebook-ads,,campaign_1,,
1308,surgical1933@example.org,Создан менеджером,2021-05-30 9:00,Wilfredo,Shepherd,604.560.8684,Simpsonville,1996-06-25,27,FALSE,,facebook-ads,,campaign_2,,
1309,trades2081@example.com,Создан самостоятельно,2022-08-09 2:00,Etha,Hull,(917)239-5710x1897,Bossier City,2001-05-03,22,TRUE,1,yandex-direct,,campaign_3,,
1310,collect2092@yahoo.com,Создан самостоятельно,2023-01-15 17:00,Clifton,Clay,+1-522-853-9321x44413,Herriman,1975-09-06,48,FALSE,,facebook-ads,,campaign_1,,
1311,varieties1957@protonmail.com,Создан менеджером,2020-07-19 8:00,Marcelo,Dillard,327.291.1289x3556,Rosenberg,1977-06-13,46,TRUE,7,vk-ads,,campaign_2,,
1312,transport2064@duck.com,Создан самостоятельно,2020-12-14 1:00,Maxwell,Boyer,986-875-8970,La Porte,1986-09-14,37,TRUE,3,facebook-ads,,campaign_3,,
1313,compare1961@outlook.com,Создан менеджером,2020-08-28 13:00,Alisia,Dickson,001-692-329-6757,Natchez,1984-07-04,39,FALSE,,yandex-direct,,campaign_1,,
1314,themes2037@yandex.com,Создан самостоятельно,2023-05-06 22:00,Owen,Serrano,001-693-478-2090x372,Newport Beach,1997-03-09,27,FALSE,,facebook-ads,,campaign_3,,
1315,sleeps1968@yandex.com,Создан самостоятельно,2023-07-04 3:00,Zada,Jefferson,642.793.2636x158,Indian Trail,1982-03-19,42,TRUE,5,facebook-ads,,campaign_1,,
1316,panel1898@yahoo.com,Создан самостоятельно,2022-03-19 10:00,Cecille,Santiago,+1-995-249-3570x51786,Oak Ridge,1997-08-08,26,TRUE,3,facebook-ads,,campaign_2,,
1317,hydraulic1918@example.org,Создан самостоятельно,2022-12-01 21:00,Bibi,Schroeder,001-572-781-1171x777,Greenacres,1999-12-13,24,FALSE,,yandex-direct,,campaign_3,,
1318,durable2012@live.com,Создан самостоятельно,2022-01-19 21:00,Lekisha,Rivera,924-536-8577x09580,Salt Lake City,1983-07-27,40,FALSE,,vk-ads,,campaign_2,,
1319,atomic2083@yandex.com,Создан самостоятельно,2021-06-05 13:00,Bo,Hood,+1-457-852-7306x82464,Agoura Hills,1978-04-06,46,TRUE,1,facebook-ads,,campaign_1,,
1320,phenomenon1972@duck.com,Создан самостоятельно,2020-10-02 8:00,Stacy,Gaines,001-739-755-9309x7877,Greenacres,1980-09-17,43,FALSE,,yandex-direct,,campaign_1,,
1321,trainers1819@duck.com,Создан менеджером,2021-04-09 18:00,Roberto,Davenport,737-343-4398,Windsor,1997-04-13,26,TRUE,10,vk-ads,,campaign_1,,
1322,tuner1907@example.org,Создан менеджером,2021-06-06 21:00,Miguel,Zimmerman,7507892011,Oakland Park,1995-05-24,28,FALSE,,yandex-direct,,campaign_3,,
1323,makers2018@outlook.com,Создан самостоятельно,2020-11-12 4:00,Loyd,Pope,9932287631,Scottsdale,1992-01-16,32,TRUE,1,vk-ads,,campaign_3,,
1324,yea1893@protonmail.com,Создан менеджером,2021-03-22 6:00,Jackson,French,904.647.8008x615,Pottstown,1983-02-28,41,FALSE,,vk-ads,,campaign_2,,
1325,captain2062@yahoo.com,Создан менеджером,2022-04-03 0:00,Rudolph,Larsen,3345130732,Durango,1988-10-05,35,TRUE,1,facebook-ads,,campaign_3,,
1326,modelling1934@duck.com,Создан менеджером,2022-02-04 3:00,Suzi,Ferrell,(269)701-0278x487,Altus,1998-10-04,25,TRUE,4,vk-ads,,campaign_1,,
1327,gas1863@example.org,Создан самостоятельно,2021-09-20 10:00,Ambrose,Sandoval,(278)851-5431x864,Logansport,1998-10-06,25,FALSE,,vk-ads,,campaign_2,,
1328,meters1917@duck.com,Создан самостоятельно,2021-02-09 12:00,Lon,Russell,2015616993,Walnut,1985-06-26,38,TRUE,9,vk-ads,,campaign_1,,
1329,contractors1885@yandex.com,Создан самостоятельно,2023-01-05 14:00,Donnette,Jarvis,664-686-5387,East Providence,1976-09-13,47,TRUE,6,yandex-direct,,campaign_1,,
1330,available2100@example.com,Создан самостоятельно,2021-09-08 4:00,Marcel,Love,353-916-3493x494,Douglas,1981-07-01,42,FALSE,,facebook-ads,,campaign_2,,
1331,yearly2057@duck.com,Создан менеджером,2022-11-09 10:00,Valrie,Spears,232-350-1409x71774,West Hollywood,1998-12-03,25,FALSE,,facebook-ads,,campaign_2,,
1332,pod2032@example.com,Создан самостоятельно,2020-11-29 14:00,Doug,Wilcox,(486)748-0220x6875,Chino Hills,2001-12-06,22,FALSE,,vk-ads,,campaign_3,,
1333,baskets1848@yandex.com,Создан менеджером,2022-09-21 0:00,Jae,Wilkins,487.835.0973x522,Dyersburg,1981-02-05,43,FALSE,,yandex-direct,,campaign_1,,
1334,unlock2074@gmail.com,Создан менеджером,2020-08-06 6:00,Violette,Rowland,996.703.3291,Sahuarita,1998-04-21,25,TRUE,3,vk-ads,,campaign_3,,
1335,domestic1918@example.org,Создан менеджером,2023-06-11 15:00,Valery,Valentine,3448957531,Cambridge,1978-03-18,46,TRUE,10,facebook-ads,,campaign_1,,
1336,ride2082@protonmail.com,Создан самостоятельно,2023-12-26 10:00,Linn,Randall,001-879-772-0898x0774,Emporia,1995-05-11,28,FALSE,,facebook-ads,,campaign_3,,
1337,compute1952@live.com,Создан самостоятельно,2022-10-14 1:00,Jamee,Norman,645.437.2886x417,Stanton,1999-05-31,24,FALSE,,yandex-direct,,campaign_1,,
1338,cisco1856@live.com,Создан менеджером,2023-11-02 4:00,Russel,Wagner,+1-765-962-0798x73374,Auburn Hills,1996-04-25,27,TRUE,7,facebook-ads,,campaign_3,,
1339,inc1945@protonmail.com,Создан самостоятельно,2021-08-23 22:00,Ed,Jacobson,001-429-757-3038x4386,Crystal,1997-11-23,26,TRUE,10,facebook-ads,,campaign_3,,
1340,capitol1870@duck.com,Создан самостоятельно,2020-03-11 23:00,Gary,Carrillo,(716)963-1396,Yucca Valley,1984-06-22,39,TRUE,2,vk-ads,,campaign_1,,
1341,facilities2039@yahoo.com,Создан самостоятельно,2021-02-14 1:00,Lon,Weiss,772-713-1106x94311,Leesburg,1977-09-07,46,TRUE,6,vk-ads,,campaign_2,,
1342,perhaps2014@yandex.com,Создан менеджером,2022-10-03 10:00,Harris,Kim,383-663-2173x272,Mokena,1978-11-21,45,TRUE,1,facebook-ads,,campaign_3,,
1343,madrid1816@live.com,Создан самостоятельно,2023-08-28 13:00,Agustin,Foley,764.247.4190,Gardner,1979-12-05,44,FALSE,,vk-ads,,campaign_1,,
1344,inner1891@gmail.com,Создан менеджером,2021-11-04 0:00,Ping,Glenn,001-718-610-2743x64565,Simi Valley,1999-06-16,24,FALSE,,yandex-direct,,campaign_2,,
1345,talk2020@yandex.com,Создан самостоятельно,2023-02-10 18:00,Alysa,Mathews,224.924.2758x9639,Lehi,1991-07-15,32,TRUE,10,vk-ads,,campaign_3,,
1346,skype1850@example.org,Создан самостоятельно,2021-12-01 14:00,Shayne,Fuller,4373458964,Hilton Head Island,1986-05-07,37,FALSE,,yandex-direct,,campaign_3,,
1347,phoenix1944@protonmail.com,Создан самостоятельно,2020-07-26 1:00,Tyrell,Chang,(350)963-5286x3890,Huntington Park,1978-08-05,45,TRUE,8,facebook-ads,,campaign_3,,
1348,vessels2072@example.com,Создан самостоятельно,2023-12-03 20:00,Rutha,Graves,789-662-8082x290,Caledonia,1989-03-05,35,TRUE,6,vk-ads,,campaign_2,,
1349,networks1851@protonmail.com,Создан самостоятельно,2021-02-17 7:00,Tamiko,Hughes,942.632.5386,Gallup,1994-07-11,29,TRUE,10,facebook-ads,,campaign_1,,
1350,british1942@gmail.com,Создан менеджером,2021-05-18 4:00,Larry,Nunez,001-338-345-7763x92829,Lorain,1980-08-23,43,TRUE,1,yandex-direct,,campaign_1,,
1351,brazilian1938@yahoo.com,Создан менеджером,2022-01-25 18:00,Chi,Oliver,001-945-486-0683,Socorro,1987-03-19,37,FALSE,,vk-ads,,campaign_2,,
1352,projection1936@gmail.com,Создан самостоятельно,2021-07-28 17:00,Freddie,Mathis,7269382532,East Moline,1987-08-05,36,FALSE,,vk-ads,,campaign_3,,
1353,puzzles2037@gmail.com,Создан самостоятельно,2023-02-26 23:00,Justin,Sparks,+1-596-394-4947x224,Hudson,1994-08-31,29,TRUE,8,vk-ads,,campaign_1,,
1354,talk2042@example.org,Создан самостоятельно,2021-05-18 6:00,Amado,Callahan,990-725-5619x38724,Grants Pass,1991-06-19,32,TRUE,9,yandex-direct,,campaign_3,,
1355,where1913@gmail.com,Создан менеджером,2022-06-21 18:00,Rudolf,Beck,(675)261-8350,Sierra Vista,1986-03-22,38,TRUE,2,yandex-direct,,campaign_2,,
1356,components2092@live.com,Создан менеджером,2021-10-10 14:00,Dion,Mccarthy,715-564-3589x3220,Clovis,1998-12-01,25,FALSE,,facebook-ads,,campaign_2,,
1357,metres1996@duck.com,Создан самостоятельно,2021-02-14 1:00,Raymundo,Franks,(480)976-5244,Oakley,1999-01-04,25,TRUE,5,yandex-direct,,campaign_1,,
1358,mas2083@gmail.com,Создан самостоятельно,2020-12-10 1:00,Raymond,Bridges,352-641-2655,Wheeling,1994-02-09,30,FALSE,,facebook-ads,,campaign_1,,
1359,shed2000@protonmail.com,Создан самостоятельно,2020-10-06 6:00,Louie,Barrera,687.761.6697x2680,Moscow,1994-02-16,30,FALSE,,facebook-ads,,campaign_1,,
1360,determination1909@duck.com,Создан менеджером,2020-04-11 10:00,Dreama,Dudley,001-356-242-6185x80034,Tifton,1986-05-27,37,TRUE,6,yandex-direct,,campaign_1,,
1361,albums2066@live.com,Создан менеджером,2020-08-03 19:00,Meggan,Barr,6219298675,Bullhead City,1989-04-04,35,FALSE,,facebook-ads,,campaign_3,,
1362,elvis1908@outlook.com,Создан самостоятельно,2020-01-17 1:00,Pamula,Leonard,748-854-0025x87738,Howard,1984-07-23,39,FALSE,,facebook-ads,,campaign_2,,
1363,infinite1899@example.org,Создан самостоятельно,2020-06-24 3:00,Brooks,Contreras,(373)291-1924x610,Wenatchee,1999-03-25,25,TRUE,8,facebook-ads,,campaign_2,,
