ID заказа,ID пользователя,Пользователь,Email,Телефон,Дата создания,Дата оплаты,Title,Статус,"Стоимость, RUB",Налог,Комиссии,"Заработано, RUB",Валюта,Менеджер,Город,ID партнера,Использован промокод,utm_source,utm_medium,utm_campaign,utm_content,utm_term,user_utm_source,user_utm_medium,user_utm_campaign,user_utm_content,user_utm_term,Теги
8475,243,Lecia Reid,sufficient1971@example.com,746-428-5549x216,2023-06-02 5:00,2023-06-15 5:00,product_2,in progress,18990,3%,"569,7",0,RUB,John,Rohnert Park,10,,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
8476,1434,Grant Campbell,oecd1913@gmail.com,+1-540-431-0657x13168,2023-08-09 0:00,2023-08-15 0:00,product_2,completed,18990,3%,"569,7",10514,RUB,Anny,Springboro,8,Да,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
8477,994,Linn Ortiz,completely1805@example.com,+1-643-293-8689x83296,2023-03-18 4:00,2023-03-25 4:00,product_1,cancelled,9990,7%,"699,3",0,RUB,Katy,Deer Park,7,,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
8478,595,Rey Pope,cayman2026@yahoo.com,001-618-760-6967x56712,2023-03-27 15:00,2023-03-31 15:00,product_1,cancelled,9990,7%,"699,3",0,RUB,John,Roseburg,9,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
8479,381,Gilberto Benton,decrease2057@outlook.com,492-708-4335x6415,2023-02-13 10:00,2023-02-20 10:00,product_4,completed,89900,5%,4495,81421,RUB,Anny,Menlo Park,2,,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
8480,1258,Melodee Christensen,journals1850@example.com,(830)665-3601x610,2023-03-27 23:00,2023-04-02 23:00,product_2,in progress,18990,5%,"949,5",0,RUB,Katy,Pittsburgh,7,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8481,674,Salome Macdonald,forms1947@yandex.com,7735282499,2023-06-15 18:00,2023-06-20 18:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Will,Munster,6,Да,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
8482,623,Mervin Jenkins,prominent2096@outlook.com,+1-891-509-7398x3555,2023-11-11 3:00,2023-11-18 3:00,product_3,cancelled,49900,5%,2495,0,RUB,Will,Upper Arlington,6,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
8483,913,Shala Everett,ongoing1812@yandex.com,+1-224-951-9736,2023-11-03 11:00,2023-11-09 11:00,product_1,cancelled,9990,5%,"499,5",0,RUB,John,Durham,10,Да,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
8484,432,Tobi Decker,exercise1827@example.org,+1-200-542-5187,2023-02-28 4:00,2023-03-14 4:00,product_3,completed,49900,7%,3493,41416,RUB,Katy,Miami Lakes,8,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
8485,248,Lakia Sargent,taiwan2008@outlook.com,371.701.6830x93210,2023-08-29 7:00,2023-09-01 7:00,product_4,in progress,89900,5%,4495,0,RUB,Anny,Nampa,5,Да,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_3,,,
8486,1281,Domenica Levy,position1931@gmail.com,940.443.6966x41820,2023-02-01 21:00,2023-02-03 21:00,product_4,in progress,89900,3%,2697,0,RUB,Will,Golden Valley,8,,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_2,,,
8487,1114,Debroah Nicholson,cuisine2085@outlook.com,502-319-9770,2023-01-24 1:00,2023-01-25 1:00,product_3,cancelled,49900,3%,1497,0,RUB,Anny,Jupiter,10,Да,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
8488,1191,Felicidad Crosby,every1800@example.org,332.784.9940x0578,2023-12-21 4:00,2023-12-30 4:00,product_2,in progress,18990,3%,"569,7",0,RUB,Anny,Valparaiso,1,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
8489,694,Petronila Duran,television2091@protonmail.com,001-935-396-3994x985,2023-01-13 3:00,2023-01-20 3:00,product_3,completed,49900,5%,2495,41411,RUB,Anny,Bolingbrook,7,,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
8490,817,Ladawn Moore,precision1910@example.org,+1-534-377-6611x82746,2023-02-21 11:00,2023-03-04 11:00,product_2,in progress,18990,3%,"569,7",0,RUB,John,Poway,1,,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
8491,450,Eneida Edwards,sail1908@example.com,594-999-3129,2023-04-22 2:00,2023-05-04 2:00,product_2,completed,18990,3%,"569,7",10499,RUB,Will,Plum,9,Да,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
8492,867,Lakia Sandoval,brazil2069@example.com,001-285-739-9174,2023-01-13 0:00,2023-01-20 0:00,product_4,cancelled,89900,5%,4495,0,RUB,Will,Lodi,10,,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
8493,852,Bernie Brewer,kings1857@live.com,001-888-949-4916,2023-01-01 13:00,2023-01-05 13:00,product_3,cancelled,49900,3%,1497,0,RUB,John,Juneau,9,,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
8494,1140,Scott Santos,visibility1892@example.org,845.642.8056,2023-10-04 20:00,2023-10-05 20:00,product_4,cancelled,89900,3%,2697,0,RUB,Anny,Woodburn,8,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
8495,894,Denisha Jefferson,appears1962@protonmail.com,001-735-221-7995x95230,2023-04-01 18:00,2023-04-14 18:00,product_3,completed,49900,7%,3493,41405,RUB,Anny,Berea,2,,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
8496,1186,Johnie Trujillo,well2046@protonmail.com,001-335-496-2299x011,2023-01-21 20:00,2023-01-24 20:00,product_4,in progress,89900,5%,4495,0,RUB,Anny,Biloxi,10,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
8497,903,Steven Solomon,dual1949@outlook.com,854.407.4102x13823,2023-05-02 5:00,2023-05-03 5:00,product_1,in progress,9990,3%,"299,7",0,RUB,Will,Oro Valley,9,,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
8498,1153,Santo Hensley,bradley1921@yandex.com,001-385-995-8170x12035,2023-09-18 22:00,2023-09-28 22:00,product_2,cancelled,18990,3%,"569,7",0,RUB,Katy,Parkersburg,2,,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
8499,975,Wendell Peters,module1970@gmail.com,222-722-6800x03360,2023-03-17 8:00,2023-03-29 8:00,product_2,completed,18990,5%,"949,5",10491,RUB,Will,Queen Creek,6,,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
8500,339,Timothy Hatfield,pottery2081@yahoo.com,(702)888-3708,2023-04-24 19:00,2023-05-04 19:00,product_1,completed,9990,7%,"699,3",1490,RUB,Will,Anderson,7,Да,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8501,1164,Cedrick Salas,transsexual2006@live.com,485.392.7706,2023-05-19 14:00,2023-05-24 14:00,product_3,completed,49900,7%,3493,41399,RUB,Anny,Palo Alto,1,,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
8502,552,Scott Erickson,damages1921@gmail.com,(743)565-4020x496,2023-02-08 2:00,2023-02-09 2:00,product_4,in progress,89900,7%,6293,0,RUB,Katy,Cambridge,6,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
8503,568,Fredric Harrell,republican1896@example.org,886.658.0972x52479,2023-03-05 14:00,2023-03-17 14:00,product_4,cancelled,89900,7%,6293,0,RUB,Anny,Shoreline,5,,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
8504,678,Jarrett Mcguire,speaker2070@gmail.com,931.321.0272x89424,2023-09-10 15:00,2023-09-11 15:00,product_4,completed,89900,7%,6293,81396,RUB,Will,Palm Beach Gardens,10,,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
8505,1457,Matt Frazier,cnet1933@yahoo.com,(724)981-1901,2023-01-09 12:00,2023-01-20 12:00,product_4,completed,89900,3%,2697,81395,RUB,John,Terre Haute,2,,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
8506,1452,Tennie Lynch,reid1913@yahoo.com,544.209.0989x15649,2023-05-21 13:00,2023-05-30 13:00,product_2,in progress,18990,3%,"569,7",0,RUB,Anny,Dolton,3,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
8507,665,Reatha Bush,certificates1816@protonmail.com,(451)395-1643x46390,2023-08-29 15:00,2023-09-08 15:00,product_3,completed,49900,3%,1497,41393,RUB,Anny,Ashland,5,Да,facebook-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_2,,,
8508,369,Emil Marquez,canberra2099@yahoo.com,001-790-655-7636x93422,2023-07-15 22:00,2023-07-22 22:00,product_2,cancelled,18990,3%,"569,7",0,RUB,John,Dearborn Heights,3,,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8509,1293,Kerry Glass,bookings2096@yahoo.com,(996)756-2765x0133,2023-04-24 11:00,2023-05-06 11:00,product_4,in progress,89900,7%,6293,0,RUB,Katy,Attleboro,5,,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_1,,,
8510,477,Donald Copeland,but2093@outlook.com,335.208.9236x210,2023-03-11 13:00,2023-03-23 13:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Katy,Savage,6,Да,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_1,,,
8511,462,Alethia Parker,lime1839@example.com,001-683-219-8330x03688,2023-07-26 15:00,2023-08-05 15:00,product_3,cancelled,49900,5%,2495,0,RUB,John,Rancho Cucamonga,7,,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
8512,161,Adrian Cooley,pending1884@yandex.com,+1-704-883-6283x202,2023-07-20 5:00,2023-07-20 5:00,product_1,in progress,9990,5%,"499,5",0,RUB,Katy,Rogers,7,,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
8513,577,Alonzo Tucker,tape2084@gmail.com,+1-553-549-6304x689,2023-05-07 0:00,2023-05-08 0:00,product_2,in progress,18990,5%,"949,5",0,RUB,Anny,Palo Alto,1,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8514,1361,Jae Cote,origin1957@example.com,+1-438-394-7917x8360,2023-10-01 3:00,2023-10-01 3:00,product_4,completed,89900,7%,6293,81386,RUB,John,Federal Way,3,,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
8515,446,Beau Heath,culture1950@yahoo.com,9739214440,2023-10-08 23:00,2023-10-13 23:00,product_2,in progress,18990,7%,"1329,3",0,RUB,Will,Corona,6,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
8516,1432,Alla Kirkland,philosophy2092@yandex.com,(634)413-1428x398,2023-02-01 2:00,2023-02-04 2:00,product_3,in progress,49900,7%,3493,0,RUB,Katy,Kingston,1,Да,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
8517,494,Preston Meyer,rachel1957@example.org,751-880-0115x808,2023-02-12 10:00,2023-02-25 10:00,product_4,completed,89900,3%,2697,81383,RUB,John,Westerville,9,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
8518,551,Lekisha Cortez,teenage2001@outlook.com,001-489-611-1104,2023-05-30 16:00,2023-06-02 16:00,product_2,in progress,18990,3%,"569,7",0,RUB,John,Carson,8,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
8519,234,Johnie Ballard,beth1898@duck.com,001-889-354-7980x47586,2023-12-11 20:00,2023-12-23 20:00,product_2,cancelled,18990,7%,"1329,3",0,RUB,Will,Cedar Park,7,Да,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
8520,43,Jeanelle Mcgowan,billing1847@yandex.com,(400)673-3814x4701,2023-10-10 7:00,2023-10-24 7:00,product_1,completed,9990,3%,"299,7",1470,RUB,Will,Fairbanks,10,Да,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
8521,229,Isidro Rowland,effective1935@outlook.com,+1-263-440-4480x80862,2023-05-18 10:00,2023-05-26 10:00,product_1,in progress,9990,5%,"499,5",0,RUB,Katy,Norwood,5,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
8522,957,Winford Mann,governing2015@protonmail.com,+1-461-308-2911x2003,2023-04-15 0:00,2023-04-16 0:00,product_1,cancelled,9990,5%,"499,5",0,RUB,Katy,Marion,7,,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
8523,1256,Daron Franco,pleasure1950@duck.com,(835)513-6544x2079,2023-10-24 19:00,2023-11-05 19:00,product_4,completed,89900,7%,6293,81377,RUB,Katy,Hastings,2,Да,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
8524,589,Florencio Schultz,hollow2085@example.com,001-476-374-6590x658,2023-10-01 5:00,2023-10-06 5:00,product_3,cancelled,49900,7%,3493,0,RUB,Anny,Marquette,5,,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
8525,623,Cyrus Mueller,rev2098@example.com,334-827-1777,2023-11-15 22:00,2023-11-27 22:00,product_3,cancelled,49900,5%,2495,0,RUB,Will,Frederick,10,Да,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
8526,10,Lilli Shaffer,void1826@protonmail.com,(793)257-0263,2023-05-28 0:00,2023-06-08 0:00,product_3,in progress,49900,7%,3493,0,RUB,Anny,Huntington Beach,7,Да,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
8527,1464,Lorita Moore,explained2044@protonmail.com,(714)405-1405x0199,2023-05-26 14:00,2023-06-06 14:00,product_1,completed,9990,7%,"699,3",1463,RUB,Katy,Homestead,7,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8528,1230,Darwin Christian,workplace2022@yahoo.com,(395)618-9425,2023-08-13 10:00,2023-08-24 10:00,product_1,completed,9990,5%,"499,5",1462,RUB,Will,Converse,7,,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
8529,1374,Silva Pierce,relief1835@yandex.com,877-855-7575,2023-06-25 3:00,2023-06-29 3:00,product_2,completed,18990,5%,"949,5",10461,RUB,John,Bend,8,Да,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
8530,897,Foster Whitfield,dana1817@example.org,703.474.4825,2023-12-04 2:00,2023-12-09 2:00,product_3,cancelled,49900,7%,3493,0,RUB,Anny,Birmingham,9,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
8531,841,Breann Contreras,stranger1906@live.com,663.913.5655,2023-05-01 5:00,2023-05-06 5:00,product_3,cancelled,49900,3%,1497,0,RUB,Anny,Idaho Falls,4,,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
8532,7,Daniele Cleveland,armenia1943@example.org,+1-970-347-1838x68524,2023-02-27 23:00,2023-02-27 23:00,product_3,cancelled,49900,5%,2495,0,RUB,John,Golden,3,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
8533,547,Shavonne Hobbs,audi2050@yandex.com,908.809.5618,2023-01-14 15:00,2023-01-25 15:00,product_1,completed,9990,3%,"299,7",1457,RUB,Anny,College Park,3,,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
8534,839,Gaston Mckay,trinidad1832@example.com,001-977-963-8738x672,2023-10-14 10:00,2023-10-26 10:00,product_4,cancelled,89900,3%,2697,0,RUB,Will,Santa Ana,6,Да,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
8535,55,Cecil Conley,ensures2091@duck.com,(386)863-7577x6881,2023-05-05 21:00,2023-05-09 21:00,product_2,cancelled,18990,7%,"1329,3",0,RUB,John,Ventura,10,Да,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
8536,8,Barrie Mack,olive1943@live.com,909-358-9512x2128,2023-10-06 17:00,2023-10-17 17:00,product_4,cancelled,89900,3%,2697,0,RUB,Katy,Coralville,5,,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
8537,1277,Eveline Nelson,gst1953@duck.com,393.802.4437x404,2023-08-23 4:00,2023-08-23 4:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Will,Yonkers,4,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
8538,705,Pasquale Everett,modular1864@duck.com,(436)653-3126x493,2023-05-19 13:00,2023-06-01 13:00,product_3,completed,49900,3%,1497,41362,RUB,Will,St. Clair Shores,1,,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
8539,369,Denny Lambert,improvement1817@duck.com,001-230-476-4558x256,2023-02-02 5:00,2023-02-10 5:00,product_4,cancelled,89900,3%,2697,0,RUB,John,Camarillo,9,,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
8540,176,Rex Whitaker,mobility1959@example.org,996.812.4591,2023-01-30 1:00,2023-02-05 1:00,product_2,completed,18990,3%,"569,7",10450,RUB,Will,Tupelo,7,Да,facebook-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_1,,,
8541,65,Stefania Gilbert,recruitment2036@example.com,001-294-811-2223,2023-04-11 10:00,2023-04-12 10:00,product_2,completed,18990,3%,"569,7",10449,RUB,Anny,Mount Pleasant,2,Да,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
8542,1099,Hermina Middleton,gratuit1812@example.org,+1-490-844-3251x5503,2023-12-31 0:00,2024-01-02 0:00,product_2,in progress,18990,5%,"949,5",0,RUB,John,Leander,9,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
8543,768,Emil Underwood,lottery1902@protonmail.com,422.394.5478,2023-12-10 12:00,2023-12-23 12:00,product_1,cancelled,9990,7%,"699,3",0,RUB,John,Dublin,3,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8544,1349,Breana Velasquez,informed2046@example.com,001-247-379-0127x4483,2023-10-06 1:00,2023-10-15 1:00,product_3,completed,49900,3%,1497,41356,RUB,Katy,Tarpon Springs,3,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
8545,582,Donn Avery,store2054@protonmail.com,696.574.3582x80974,2023-10-15 13:00,2023-10-25 13:00,product_1,completed,9990,3%,"299,7",1445,RUB,Anny,Rolla,3,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
8546,970,Jonathan Leon,kid1800@gmail.com,675.464.9656x455,2023-10-24 15:00,2023-10-26 15:00,product_3,completed,49900,7%,3493,41354,RUB,Anny,Vacaville,4,,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
8547,1496,Elly Lara,dumb1820@protonmail.com,001-842-909-0643x21096,2023-01-30 17:00,2023-02-02 17:00,product_1,completed,9990,7%,"699,3",1443,RUB,Will,Greeley,1,,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
8548,991,Fernanda Nguyen,auditor2028@live.com,001-857-207-7607x168,2023-12-19 22:00,2023-12-24 22:00,product_2,cancelled,18990,5%,"949,5",0,RUB,John,Spartanburg,10,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
8549,345,Marchelle Morse,bizarre1869@outlook.com,363.406.8932x474,2023-11-15 15:00,2023-11-19 15:00,product_4,in progress,89900,3%,2697,0,RUB,Will,Wauwatosa,3,,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
8550,1106,Charlott Wagner,pens1985@example.com,(426)919-1812,2023-01-22 16:00,2023-01-25 16:00,product_1,completed,9990,3%,"299,7",1440,RUB,John,Laramie,8,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
8551,1306,Ted Daugherty,belief1824@example.org,+1-616-469-1080,2023-08-14 6:00,2023-08-26 6:00,product_2,in progress,18990,5%,"949,5",0,RUB,Anny,Mundelein,4,Да,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8552,492,Nolan Bright,muscles1975@example.com,858.836.4343,2023-11-03 10:00,2023-11-05 10:00,product_2,in progress,18990,7%,"1329,3",0,RUB,Katy,Cleveland,4,Да,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
8553,1141,Cristin Wheeler,omissions1926@live.com,001-979-812-8868x5498,2023-08-10 9:00,2023-08-17 9:00,product_4,in progress,89900,5%,4495,0,RUB,Anny,Anoka,3,,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
8554,984,Art Schultz,sleeve1914@duck.com,549-317-7472,2023-03-24 19:00,2023-03-30 19:00,product_2,in progress,18990,3%,"569,7",0,RUB,Katy,Statesville,5,Да,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_3,,,
8555,183,Jackeline Henson,function1980@duck.com,(266)311-1603,2023-06-07 12:00,2023-06-21 12:00,product_1,in progress,9990,3%,"299,7",0,RUB,John,Balch Springs,3,,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
8556,453,Mikel Trujillo,floral1921@gmail.com,303-710-1811x7264,2023-10-03 5:00,2023-10-11 5:00,product_3,cancelled,49900,3%,1497,0,RUB,John,Laramie,8,Да,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
8557,1258,Saul Curry,resolve2061@gmail.com,808.333.1635x42051,2023-01-29 14:00,2023-01-29 14:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Katy,Hoboken,3,,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
8558,797,Margit Hart,performer1917@duck.com,+1-638-840-9101x523,2023-09-16 5:00,2023-09-22 5:00,product_2,cancelled,18990,7%,"1329,3",0,RUB,John,Harlingen,7,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
8559,572,Alonzo Benson,hon1994@protonmail.com,902-554-6887,2023-02-13 14:00,2023-02-16 14:00,product_4,cancelled,89900,7%,6293,0,RUB,John,Santa Cruz,9,,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
8560,1472,Raeann Workman,thermal2052@gmail.com,539.261.8847,2023-11-27 6:00,2023-12-10 6:00,product_4,completed,89900,5%,4495,81340,RUB,Anny,West Springfield,5,Да,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
8561,955,Wilburn Koch,institutes2032@outlook.com,5888530668,2023-11-15 2:00,2023-11-26 2:00,product_1,completed,9990,3%,"299,7",1429,RUB,Katy,Collierville,4,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
8562,909,Joline Woods,associates1854@duck.com,264.679.7947x31893,2023-04-05 14:00,2023-04-08 14:00,product_1,cancelled,9990,5%,"499,5",0,RUB,Katy,Americus,6,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
8563,1206,Natashia Frye,travelers2088@protonmail.com,500-687-3594,2023-10-07 22:00,2023-10-19 22:00,product_1,cancelled,9990,3%,"299,7",0,RUB,John,Monterey,4,Да,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
8564,930,Hisako Mcpherson,cycles2084@live.com,762.729.6916x253,2023-08-27 6:00,2023-08-29 6:00,product_2,in progress,18990,7%,"1329,3",0,RUB,John,Melbourne,3,,facebook-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
8565,1500,Jerrold Sharpe,gives1932@example.org,(338)680-9290x909,2023-10-11 0:00,2023-10-24 0:00,product_1,completed,9990,7%,"699,3",1425,RUB,John,Coronado,7,,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
8566,1089,Tory Larsen,paul1853@yahoo.com,629.334.1681,2023-11-23 0:00,2023-12-02 0:00,product_2,in progress,18990,5%,"949,5",0,RUB,Katy,Citrus Heights,4,,facebook-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_2,,,
8567,648,Ramiro Randolph,suzuki2073@duck.com,(549)862-3565x019,2023-08-12 0:00,2023-08-14 0:00,product_2,cancelled,18990,3%,"569,7",0,RUB,Anny,Universal City,2,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
8568,619,Pauletta Solis,collaboration2055@example.org,373-550-8955x45350,2023-05-13 13:00,2023-05-23 13:00,product_4,completed,89900,7%,6293,81332,RUB,John,Titusville,8,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
8569,433,Dannette Gutierrez,tiles2024@live.com,727.924.9439,2023-01-01 9:00,2023-01-14 9:00,product_3,completed,49900,5%,2495,41331,RUB,Katy,Norwich,4,,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
8570,398,Cris Phelps,cookies1857@protonmail.com,7323000569,2023-11-26 1:00,2023-12-06 1:00,product_1,in progress,9990,7%,"699,3",0,RUB,Katy,Grants Pass,7,Да,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
8571,300,Maisha Chan,blessed1858@protonmail.com,304.533.9092,2023-10-29 3:00,2023-11-07 3:00,product_2,cancelled,18990,3%,"569,7",0,RUB,John,Eagan,6,Да,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
8572,1010,Lillia Pittman,spy1923@yahoo.com,001-344-656-7743,2023-02-02 15:00,2023-02-15 15:00,product_2,completed,18990,7%,"1329,3",10418,RUB,John,Bell Gardens,2,,facebook-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_1,,,
8573,47,Jerrell Underwood,ink1978@outlook.com,001-880-810-2575,2023-02-23 23:00,2023-02-25 23:00,product_1,completed,9990,5%,"499,5",1417,RUB,Anny,Bonita Springs,3,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
8574,1339,Brigida Brewer,marc2091@live.com,(735)632-2083x4834,2023-09-29 18:00,2023-10-06 18:00,product_2,completed,18990,5%,"949,5",10416,RUB,John,Hanover Park,7,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
8575,1169,Mose Macias,binding1991@yahoo.com,(848)821-6770,2023-02-25 19:00,2023-03-05 19:00,product_3,in progress,49900,5%,2495,0,RUB,John,Williamsport,1,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
